BBLCOUNT        1.0         0
0x7fff81e00401 1 4 18
0x7fff81e003d8 1 6 41
0x7fff81e003c6 1 4 18
0x7fff81e0039d 1 6 41
0x7fff81e0038b 1 4 18
0x7fff81e00331 1 10 90
0x7fff81e0031f 1 4 18
0x7fff81e002cb 1 10 84
0x7fff81e002b9 1 4 18
0x7fff81e00294 1 5 37
0x7fff81e00282 1 4 18
0x7fff81e0025d 1 5 37
0x7fff81e0024b 1 4 18
0x7fff8e5fdbc1 0 3 13
0x7fff8e5fdb87 1 10 58
0x7fff8e5fdb75 1 2 9
0x7fff8e5fdb6e 1 3 7
0x7fff8176b9e0 1 3 10
0x7fff8e601098 1 1 6
0x7fff8e5fdb60 1 3 14
0x7fff8176b9f6 1 1 1
0x7fff8176b9ec 1 3 10
0x7fff8176c15a 1 1 5
0x7fff8e60109e 1 1 6
0x7fff8e5fdb54 1 2 12
0x7fff8e5fdb37 0 4 20
0x7fff8e5fdb2d 0 2 10
0x7fff8e5fdafb 1 11 50
0x7fff8e5fdab3 1 3 15
0x7fff8e5fc796 1 29 121
0x7fff8e600fd2 1 1 6
0x7fff8e5fdc0d 1 9 44
0x7fff8e5fdac2 1 1 5
0x7fff8e5fdc08 1 4 5
0x7fff8e5fdbfc 0 5 12
0x7fff8e5fdbf2 1 2 10
0x7fff8e600fa8 1 1 1
0x7fff8e600f9c 1 3 12
0x7fff8e5fd7f0 1 10 43
0x7fff8e5fd7ea 1 2 6
0x7fff8176fd8c 1 1 1
0x7fff8176fd84 0 2 8
0x7fff8176fd82 1 1 2
0x7fff8176fd78 1 3 10
0x7fff8e601068 1 1 6
0x7fff8e5fd7d1 1 8 25
0x7fff8e5fdbce 1 6 36
0x7fff8e601092 1 1 6
0x7fff8e5fd9d9 1 6 25
0x7fff8e5fd9d1 1 2 8
0x7fff8175eb0e 1 8 18
0x7fff8175eb79 1 3 7
0x7fff8175b7a5 4 2 4
0x7fff8175b7a5 0 2 4
0x7fff8175b788 0 10 29
0x7fff8175b783 4 2 5
0x7fff8175b75a 1 2 5
0x7fff8175b748 7 6 18
0x7fff8175b75a 3 2 5
0x7fff8175b72c 4 13 46
0x7fff8175b71d 4 5 15
0x7fff8175b6e0 0 2 5
0x7fff8175b6a2 0 18 62
0x7fff8175b690 4 6 18
0x7fff8e5fc75d 0 11 57
0x7fff8e5fc72a 1 12 51
0x7fff8e5fda33 1 20 128
0x7fff8e5fda28 0 3 11
0x7fff8e5fda24 1 2 4
0x7fff8176fd5c 1 1 1
0x7fff8176fd54 0 2 8
0x7fff8176fd52 1 1 2
0x7fff8176fd48 1 3 10
0x7fff8e601062 1 1 6
0x7fff8e5fd9f2 1 10 50
0x7fff8176e493 2 4 5
0x7fff8176e485 0 6 14
0x7fff8176e47e 2 2 7
0x7fff8176b98a 2 1 1
0x7fff8176b980 2 3 10
0x7fff8176e46d 2 7 17
0x7fff8d993024 1 1 6
0x7fff8d9188cc 1 6 14
0x7fff8d9188c8 1 2 4
0x7fff8176649d 1 9 19
0x7fff81766472 1 12 43
0x7fff8176646d 1 2 5
0x7fff81766462 1 3 11
0x7fff81766426 0 3 10
0x7fff8176641d 1 3 9
0x7fff81766416 1 2 7
0x7fff81766405 1 4 17
0x7fff81766401 1 2 4
0x7fff817663f4 1 4 13
0x7fff817663c6 1 10 46
0x7fff81766391 1 15 53
0x7fff8d9930e4 1 1 6
0x7fff8d9188ae 1 6 26
0x7fff8b055c74 9 2 5
0x7fff8b055c68 9 4 12
0x7fff8b055c35 0 3 8
0x7fff8b055c30 1 2 5
0x7fff8b055c2b 1 2 5
0x7fff8b055c21 1 3 10
0x7fff8b055bf7 1 12 42
0x7fff8b055be9 1 3 14
0x7fff8b055be3 0 2 6
0x7fff8b055bc8 1 11 27
0x7fff8b055cc7 1 3 9
0x7fff8d9230fd 3 5 13
0x7fff8b05761e 2 1 6
0x7fff8b055cbe 1 3 9
0x7fff8d992e20 1 1 6
0x7fff8d9927c7 1 4 11
0x7fff8d922d97 1 1 5
0x7fff8d993486 1 1 6
0x7fff8d922d92 1 1 5
0x7fff8d923146 1 7 27
0x7fff8d922d84 1 4 14
0x7fff8d92310a 1 14 60
0x7fff8d922d68 1 11 28
0x7fff8323bbf4 1 1 6
0x7fff8323ba6c 1 6 32
0x7fff8e5fdac7 1 5 9
0x7fff8e5fdc49 1 2 2
0x7fff8e5fdc43 0 2 6
0x7fff8e5fdc39 1 2 10
0x7fff8176c189 3 4 17
0x7fff8176c175 3 4 20
0x7fff8176ee94 1 2 8
0x7fff8176ee92 1 1 2
0x7fff8176ee88 1 3 10
0x7fff8d9188aa 1 2 4
0x7fff8175f208 1 9 19
0x7fff8175f1dd 1 12 43
0x7fff8175f1d8 1 2 5
0x7fff8175f1cd 1 3 11
0x7fff8175f191 0 3 10
0x7fff8175f188 1 3 9
0x7fff8175f181 1 2 7
0x7fff8175f170 1 4 17
0x7fff8175f16c 1 2 4
0x7fff8175f15f 1 4 13
0x7fff8175f131 1 10 46
0x7fff8175f0ff 1 14 50
0x7fff8d992fe2 1 1 6
0x7fff8d918898 1 5 18
0x7fff8d993018 1 1 6
0x7fff8d91888c 1 5 12
0x7fff88904238 0 2 2
0x7fff88904233 33 2 5
0x7fff8890411d 0 4 17
0x7fff88904114 0 2 9
0x7fff88904100 33 6 20
0x7fff888ffa9f 2 4 15
0x7fff888ffa97 4 3 8
0x7fff888ffa86 2 4 17
0x7fff888ffa7d 2 3 9
0x7fff888ffa74 2 2 5
0x7fff888ffa69 2 4 11
0x7fff88903ce4 6 4 8
0x7fff88903ce4 17 4 8
0x7fff88903cc4 33 7 32
0x7fff88903c8c 39 14 56
0x7fff88903c1b 0 15 59
0x7fff88903c19 39 1 2
0x7fff889018f6 1 2 7
0x7fff889018d1 1 9 37
0x7fff889018ca 1 2 7
0x7fff889018c3 1 2 7
0x7fff889018bd 1 2 6
0x7fff889018b1 1 3 12
0x7fff888ffa9f 31 4 15
0x7fff888ffa97 32 3 8
0x7fff888ffa86 34 4 17
0x7fff888ffa79 35 4 13
0x7fff888ffabd 1 10 23
0x7fff888ffab2 1 3 11
0x7fff888ffaae 33 2 4
0x7fff88904238 32 2 2
0x7fff88904238 1 2 2
0x7fff8890422f 4 3 9
0x7fff88904220 36 4 15
0x7fff817657c0 2 4 13
0x7fff8176ade9 7 9 17
0x7fff8176ad3e 0 7 20
0x7fff8176ad25 0 8 25
0x7fff8176ad18 7 4 13
0x7fff8176ba1a 7 1 1
0x7fff8176ba10 7 3 10
0x7fff8176acd8 7 22 64
0x7fff81765792 1 10 46
0x7fff8176bc84 1 4 13
0x7fff8176bc7f 1 1 5
0x7fff8176bc6e 7 5 17
0x7fff81765760 2 14 50
0x7fff888a8632 1 1 6
0x7fff888a1e81 1 4 19
0x7fff8176b9f8 1 3 10
0x7fff888a863e 1 1 6
0x7fff88903c10 39 4 9
0x7fff888ffa44 2 14 37
0x7fff8890189e 1 6 19
0x7fff888ffa20 1 8 21
0x7fff8323bcae 1 1 6
0x7fff8323ba47 1 5 16
0x7fff888a1e98 1 2 2
0x7fff888a1e94 1 2 4
0x7fff81765869 2 9 19
0x7fff8176583e 2 12 43
0x7fff81765839 2 2 5
0x7fff8176582e 2 3 11
0x7fff817657f2 0 3 10
0x7fff817657e9 2 3 9
0x7fff817657e2 2 2 7
0x7fff817657d1 2 4 17
0x7fff817657cd 2 2 4
0x7fff8176bc8f 6 2 2
0x7fff8175e9d4 1 22 95
0x7fff8e601080 1 1 6
0x7fff8e5fd9bb 1 6 22
0x7fff8176ba0e 2 1 1
0x7fff8176ba04 2 3 10
0x7fff8176c150 2 1 5
0x7fff8e60108c 1 1 6
0x7fff8e5fd9a4 1 4 23
0x7fff8e5fd996 1 6 14
0x7fff8323bcb4 1 1 6
0x7fff8323ba57 1 5 21
0x7fff888ffb16 1 6 17
0x7fff888ffb0d 1 3 9
0x7fff888ffb01 1 3 12
0x7fff888ffaee 0 3 15
0x7fff888ffae9 1 2 5
0x7fff8175b639 4 1 2
0x7fff8175b630 4 2 9
0x7fff8175b627 4 2 9
0x7fff8175eb67 1 4 18
0x7fff8175eb43 1 4 15
0x7fff8175eb2d 1 6 22
0x7fff8175eb20 1 4 13
0x7fff8175eb09 0 9 23
0x7fff8175eafc 1 3 13
0x7fff8175eaf2 1 3 10
0x7fff8175ea9c 1 4 17
0x7fff8175ea93 1 2 9
0x7fff8175ea8c 1 2 7
0x7fff8175ea78 1 4 20
0x7fff8175ea74 1 2 4
0x7fff8175ea67 1 4 13
0x7fff8175ea33 1 10 52
0x7fff88903e56 10125 2 9
0x7fff88903e40 10223 8 22
0x7fff88904eb6 1 9 22
0x7fff8890276d 2 2 8
0x7fff88902722 0 2 8
0x7fff8890271a 2 2 8
0x7fff88902706 2 4 20
0x7fff88904ea8 1 8 14
0x7fff889048f8 1 1 6
0x7fff8890194b 1 6 23
0x7fff8890193a 1 4 17
0x7fff88901907 7 2 7
0x7fff889018fd 7 4 10
0x7fff889018f6 4 2 7
0x7fff889018dc 11 7 26
0x7fff8890192d 1 1 2
0x7fff8890191d 12 4 16
0x7fff888ffac2 1 9 18
0x7fff88903ce4 16 4 8
0x7fff88903cd0 36 6 20
0x7fff888ffad4 1 7 21
0x7fff888ffa35 1 6 15
0x7fff8890197d 1 4 5
0x7fff8890196c 0 6 22
0x7fff88901962 1 2 10
0x7fff88903ece 3 2 2
0x7fff88903ec3 9 3 11
0x7fff88903ec3 3 3 11
0x7fff88903ebd 98 2 6
0x7fff88903eb3 405 3 10
0x7fff88903ec3 0 3 11
0x7fff88903ebd 0 2 6
0x7fff88903eb7 98 2 6
0x7fff88903e5f 0 5 12
0x7fff8e600151 18 10 33
0x7fff8e600172 18 2 5
0x7fff8e60017e 18 3 8
0x7fff8e600186 11 5 25
0x7fff8e60019f 11 6 21
0x7fff8e6001b4 11 6 21
0x7fff8e600239 18 11 40
0x7fff8e6002ec 18 14 32
0x7fff87f5991d 1 2 12
0x7fff87f59f4c 8 3 15
0x7fff87f6e4db 1 70 236
0x7fff87f6e5c7 1 27 82
0x7fff87f6e1fa 1 6 9
0x7fff87f59f39 1 4 7
0x7fff87f761f6 7 1 6
0x7fff8e5ffe07 7 3 12
0x7fff87f6e0b7 1 3 12
0x7fff87f6e0ab 1 2 12
0x7fff87f6e0a6 1 2 5
0x7fff87f6e09d 1 2 9
0x7fff88901bac 17 5 13
0x7fff8e6001b4 7 6 21
0x7fff8e60019f 7 6 21
0x7fff8e600199 14 2 6
0x7fff87f6e091 1 2 12
0x7fff87f6e08c 1 2 5
0x7fff87f6e081 0 2 8
0x7fff87f6e073 1 4 14
0x7fff8e60005a 7 13 27
0x7fff8e5fff73 7 9 35
0x7fff8e5fff1d 0 2 6
0x7fff8e5fff0d 0 4 16
0x7fff8e5fff02 7 3 11
0x7fff8e6000fc 18 2 8
0x7fff8e6000e3 18 10 25
0x7fff87f761fc 18 1 6
0x7fff87f59ee3 1 7 24
0x7fff87f6e570 1 54 169
0x7fff87f6e478 1 70 248
0x7fff87f59ec9 1 6 26
0x7fff87f6e5ce 1 25 75
0x7fff87f6e4e2 1 70 236
0x7fff87f59eaf 1 6 26
0x7fff87f6e5fe 1 10 27
0x7fff87f6e519 1 70 229
0x7fff87f59e95 1 6 26
0x7fff87f59e7b 1 6 26
0x7fff87f59e61 1 6 26
0x7fff87f6e5ea 4 16 47
0x7fff87f6e503 4 70 231
0x7fff8e600272 18 2 6
0x7fff8e600269 36 2 9
0x7fff8e600261 36 2 8
0x7fff8e60024b 18 5 22
0x7fff8e6001df 18 6 17
0x7fff88901bac 5 5 13
0x7fff88904b0e 1 9 22
0x7fff88901a36 1 2 12
0x7fff88904b00 1 8 14
0x7fff8e6010f2 18 1 6
0x7fff8e6001c9 18 5 22
0x7fff8e600186 11 5 25
0x7fff8e60017e 18 3 8
0x7fff8e600177 18 3 7
0x7fff8e600172 0 2 5
0x7fff8e60011c 18 21 86
0x7fff8e600104 18 6 24
0x7fff87f6279f 7 4 10
0x7fff87f5b1e9 6 4 14
0x7fff87f5b1df 6 3 10
0x7fff87f5b1d5 10 3 10
0x7fff87f5b1b9 11 9 28
0x7fff87f6276e 9 15 49
0x7fff87f5b197 11 14 34
0x7fff87f5b0db 3 3 15
0x7fff87f5b0c5 0 3 14
0x7fff87f5b0be 3 2 7
0x7fff87f5b0c5 0 3 14
0x7fff87f5b0b3 0 4 18
0x7fff87f5b0ac 3 2 7
0x7fff87f5b0b3 0 4 18
0x7fff87f5b0a1 0 4 18
0x7fff87f5b09a 3 2 7
0x7fff87f5b0a1 0 4 18
0x7fff87f76148 228 1 6
0x7fff87f5b276 8 11 39
0x7fff87f5b251 219 14 37
0x7fff87f5b10c 2 3 15
0x7fff8d9931fe 34 1 6
0x7fff8d91c2b4 34 4 14
0x7fff87f7604c 34 1 6
0x7fff87f5b0f9 2 5 19
0x7fff87f76118 4 1 6
0x7fff87f5b0ef 2 2 10
0x7fff87f5b0ea 3 2 5
0x7fff87f5b242 11 8 15
0x7fff87f5b200 3 3 10
0x7fff87f5b1f7 6 3 9
0x7fff87f627c6 4 2 4
0x7fff87f627b3 3 3 10
0x7fff87f627a9 3 3 10
0x7fff8573db30 0 5 19
0x7fff8573db12 201 12 30
0x7fff87f7613c 201 1 6
0x7fff87f5b047 1 4 18
0x7fff87f5b01c 1 7 43
0x7fff87f5b00f 1 3 13
0x7fff87f5b00a 1 1 5
0x7fff87f5aff9 3 4 17
0x7fff87f5afd5 3 14 36
0x7fff87f5af9c 1 12 48
0x7fff87f5af87 1 8 21
0x7fff87f5ae44 1 11 56
0x7fff87f5ae31 6 5 19
0x7fff87f5ae0c 6 13 37
0x7fff87f627da 1 11 45
0x7fff87f627ca 1 6 16
0x7fff87f6e0c3 1 11 52
0x7fff87f5b08f 0 4 18
0x7fff87f5b059 1 10 54
0x7fff8573db89 212 7 12
0x7fff8573db70 0 8 25
0x7fff8573db61 212 4 15
0x7fff8573bb7d 0 4 20
0x7fff8573bb77 178 3 6
0x7fff8573bb51 178 8 38
0x7fff88903ece 95 2 2
0x7fff8573bb49 182 2 8
0x7fff857302f6 212 5 18
0x7fff857302e7 0 4 11
0x7fff857302d8 197 5 15
0x7fff857302cb 212 5 13
0x7fff8573db54 212 4 13
0x7fff8573db48 212 3 12
0x7fff8573db43 0 1 5
0x7fff87f6fda0 0 3 14
0x7fff87f6fd9a 2 2 6
0x7fff87f6fd95 2 2 5
0x7fff87f6fd8b 2 3 10
0x7fff87f6fd82 3 2 9
0x7fff87f6fd70 3 4 18
0x7fff87f6fe2a 1 8 15
0x7fff87f6fe25 1 2 5
0x7fff87f6fe18 4 3 13
0x7fff87f6fdea 0 4 14
0x7fff87f6fddb 0 4 15
0x7fff87f6fdcf 4 3 12
0x7fff87f6fd9a 1 2 6
0x7fff87f6fd95 1 2 5
0x7fff87f6fd8b 1 3 10
0x7fff87f6fd82 1 2 9
0x7fff87f6fd6d 1 5 21
0x7fff87f59d4d 1 4 16
0x7fff87f59d37 1 4 22
0x7fff87f75acf 1 2 4
0x7fff87f75abf 1 4 16
0x7fff87f59d25 1 6 18
0x7fff87f5990d 1 3 16
0x7fff87f59903 1 3 10
0x7fff87f598a0 0 9 41
0x7fff87f5989a 0 2 6
0x7fff87f59891 1 2 9
0x7fff87f59c2d 1 4 7
0x7fff87f59aeb 0 6 43
0x7fff87f59ae1 0 3 10
0x7fff87f59ad8 1 2 9
0x7fff87f59aae 0 7 35
0x7fff87f59a95 1 8 25
0x7fff87f59885 1 2 12
0x7fff8122d414 1 2 7
0x7fff8122d424 1 1 2
0x7fff87f6dc03 3 3 11
0x7fff8b0567e6 3 3 8
0x7fff8b0569e5 3 5 11
0x7fff87f5961f 0 1 5
0x7fff87f59619 22 2 6
0x7fff87f59611 41 3 8
0x7fff87f595c6 4 2 8
0x7fff87f5956a 0 14 53
0x7fff87f5953b 0 11 47
0x7fff87f59520 4 6 27
0x7fff87f594f2 0 4 15
0x7fff87f594eb 4 2 7
0x7fff87f59718 0 3 10
0x7fff87f5970f 0 2 9
0x7fff87f59706 4 2 9
0x7fff87f6fd4d 1 13 32
0x7fff87f597b5 0 6 20
0x7fff87f597aa 0 4 11
0x7fff87f5979c 3 3 14
0x7fff87f5986e 1 5 23
0x7fff87f59862 4 3 12
0x7fff87f597aa 0 4 11
0x7fff87f59780 1 7 42
0x7fff87f59763 1 6 29
0x7fff87f59746 0 4 17
0x7fff87f5973a 1 3 12
0x7fff8122d54b 0 1 2
0x7fff8122d546 0 2 5
0x7fff8122d53f 1 2 7
0x7fff8122d54b 1 1 2
0x7fff8122d424 0 1 2
0x7fff8122d41b 0 2 9
0x7fff87f6e4a4 2 70 243
0x7fff87f59dab 1 6 26
0x7fff87f6e565 1 57 180
0x7fff87f6e46d 1 70 248
0x7fff87f59d91 1 6 26
0x7fff87f6e1f0 11 10 19
0x7fff88903dd5 98 8 25
0x7fff88903d7a 0 9 28
0x7fff88903d75 0 2 5
0x7fff88903d50 1 9 37
0x7fff88903d96 0 2 5
0x7fff88903d7a 0 9 28
0x7fff88903d75 1 2 5
0x7fff88903d49 98 10 44
0x7fff88903d3a 102 4 15
0x7fff88903d2d 180 3 13
0x7fff87f6e548 1 66 209
0x7fff87f59e47 1 6 26
0x7fff87f59e2d 1 6 26
0x7fff87f6e5b4 2 33 101
0x7fff87f6e4c5 2 70 239
0x7fff87f59e13 1 6 26
0x7fff87f6e5d7 3 22 66
0x7fff87f6e4ed 3 70 234
0x7fff87f59df9 1 6 26
0x7fff87f6e5e1 3 19 56
0x7fff87f6e4f8 3 70 233
0x7fff87f59ddf 1 6 26
0x7fff88903dd5 78 8 25
0x7fff88903db0 81 9 37
0x7fff87f6e5a1 1 39 120
0x7fff87f6e4af 1 70 242
0x7fff87f59dc5 1 6 26
0x7fff87f6e597 2 42 130
0x7fff87f6e1e2 23 4 14
0x7fff87f6e1cc 23 6 22
0x7fff87f6e19e 24 13 46
0x7fff87f6e5f4 2 13 37
0x7fff87f6e50e 2 70 230
0x7fff87f6e431 24 4 16
0x7fff87f6e429 0 2 8
0x7fff87f6e410 24 7 25
0x7fff87f6e22e 0 58 221
0x7fff87f6e204 24 12 42
0x7fff87f6e18d 24 5 17
0x7fff87f76256 69 1 6
0x7fff87f6e174 24 10 25
0x7fff87f59f08 24 6 14
0x7fff87f6e04e 24 2 8
0x7fff87f6e042 24 3 12
0x7fff87f6e01f 24 13 35
0x7fff87f6e44c 1 70 252
0x7fff87f59d77 1 6 26
0x7fff87f6e5be 1 30 91
0x7fff87f6e4d0 1 70 238
0x7fff87f59d5d 1 6 26
0x7fff87f6e159 23 8 16
0x7fff87f6e067 1 2 12
0x7fff87f6e062 1 2 5
0x7fff87f6e056 24 3 12
0x7fff87f59f1f 23 12 33
0x7fff87f59f1b 1 2 4
0x7fff87f59f16 24 2 5
0x7fff87f6e1f0 12 10 19
0x7fff88903d26 122 2 5
0x7fff88903d13 122 6 19
0x7fff88903d0a 132 2 9
0x7fff87f76238 191 1 6
0x7fff87f59929 1 3 15
0x7fff87f6e159 1 8 16
0x7fff87f6e14d 1 2 12
0x7fff87f6e148 1 2 5
0x7fff87f5b7c3 69 9 18
0x7fff87f5b7be 1 1 5
0x7fff87f5b7b0 44 4 14
0x7fff87f5b762 44 9 30
0x7fff87f5b69e 26 4 12
0x7fff87f5b68c 26 5 18
0x7fff87f5b676 70 6 22
0x7fff87f5b64d 70 4 10
0x7fff87f5b643 70 2 10
0x7fff87f5b61f 70 14 36
0x7fff87f6e12b 1 6 29
0x7fff87f6e123 1 2 5
0x7fff87f5bbf7 45 7 14
0x7fff87f5a081 1 2 8
0x7fff87f5a06a 1 6 23
0x7fff87f5a061 1 2 9
0x7fff87f5a05a 1 3 7
0x7fff87f5adc2 45 4 12
0x7fff87f5adbc 36 2 6
0x7fff87f5adb7 81 2 5
0x7fff87f5a050 1 3 10
0x7fff87f5a01c 0 8 62
0x7fff87f5a009 1 4 19
0x7fff87f59fda 1 13 47
0x7fff87f59938 1 3 12
0x7fff87f59fd7 1 2 2
0x7fff87f59f81 7 12 86
0x7fff87f59fd7 0 2 2
0x7fff87f59f71 1 15 102
0x7fff87f59f5c 1 5 21
0x7fff87f5bbb1 45 9 18
0x7fff87f6e11b 1 2 8
0x7fff87f6e116 1 2 5
0x7fff87f6e10e 1 3 8
0x7fff87f5b5ff 45 12 32
0x7fff87f5b588 21 5 16
0x7fff87f5b583 21 2 5
0x7fff87f5b567 45 8 28
0x7fff87f62a58 130 7 19
0x7fff87f62a54 42 1 2
0x7fff87f62a45 420 6 15
0x7fff87f62a38 449 5 13
0x7fff87f62a2b 477 5 13
0x7fff87f62a1e 537 5 13
0x7fff87f62a45 159 6 15
0x7fff87f62a38 159 5 13
0x7fff87f62a2b 159 5 13
0x7fff87f5bbf2 25 1 2
0x7fff87f76160 45 1 6
0x7fff87f5bbe1 45 5 17
0x7fff8573b272 76 2 8
0x7fff8573b257 76 8 27
0x7fff8573b251 76 2 6
0x7fff8573b241 76 5 16
0x7fff85737ec6 84 4 9
0x7fff85737e9d 85 10 41
0x7fff85737e7b 85 9 34
0x7fff8573b221 61 8 32
0x7fff8573ade7 15 3 11
0x7fff8573add6 76 4 17
0x7fff8573ad6d 76 31 105
0x7fff87f5bbd3 45 4 14
0x7fff87f5bbcb 45 2 8
0x7fff87f5bbc3 45 2 8
0x7fff8573bb77 4 3 6
0x7fff8573bb51 4 8 38
0x7fff87f5b160 2 6 21
0x7fff87f5b153 2 6 13
0x7fff87f5b235 4 2 6
0x7fff87f5b22d 5 3 8
0x7fff87f5b21c 4 5 17
0x7fff87f5b214 4 3 8
0x7fff87f5b20a 4 3 10
0x7fff87f5b0a1 0 4 18
0x7fff87f5b08f 0 4 18
0x7fff87f5b088 2 2 7
0x7fff87f5a1a5 1 13 52
0x7fff87f5a165 1 15 64
0x7fff8573b0c2 24 16 47
0x7fff87f5af47 0 7 25
0x7fff87f5af32 3 7 21
0x7fff8573b713 3 14 61
0x7fff8573b6e4 3 11 47
0x7fff8573b392 0 4 16
0x7fff8573b35e 0 12 52
0x7fff8573b34d 3 3 17
0x7fff87f5af47 4 7 25
0x7fff87f5af37 14 6 16
0x7fff87f67169 1 11 48
0x7fff87f6713e 1 10 43
0x7fff87f6712a 1 6 20
0x7fff87f5a240 1 2 12
0x7fff87f5b160 0 6 21
0x7fff87f5b151 1 7 15
0x7fff87f5b12f 1 8 34
0x7fff87f5a20a 1 12 54
0x7fff87f5a1d9 1 10 49
0x7fff8573bb7d 0 4 20
0x7fff87f5a0bb 4 3 12
0x7fff87f5a0b7 4 2 4
0x7fff87f5a0b0 4 2 7
0x7fff87f5a0aa 0 4 13
0x7fff87f5a09d 4 4 13
0x7fff87f5a098 4 2 5
0x7fff87f5adfa 8 7 18
0x7fff8122d4c6 22 15 41
0x7fff8122d4a4 22 1 2
0x7fff8122d49f 22 2 5
0x7fff8122d49d 0 1 2
0x7fff8122d491 0 4 12
0x7fff8122d489 22 3 8
0x7fff87f5adce 8 11 44
0x7fff87f5a08d 4 3 11
0x7fff87f5a089 4 2 4
0x7fff87f5adc4 36 3 10
0x7fff87f5af17 4 6 27
0x7fff87f62b17 4 5 13
0x7fff87f62b0d 3 3 10
0x7fff87f62b03 3 3 10
0x7fff87f62af9 7 4 10
0x7fff87f5ae92 5 2 8
0x7fff87f5ae8a 5 2 8
0x7fff87f5ae83 5 2 7
0x7fff87f5a11f 1 17 70
0x7fff87f5a0ee 1 12 49
0x7fff87f75ab8 1 2 7
0x7fff87f5a0e9 1 1 5
0x7fff87f5a0d8 0 4 17
0x7fff87f5a0cc 1 3 12
0x7fff87f5a081 3 2 8
0x7fff87f5a071 3 4 16
0x7fff87f5a0c7 1 1 2
0x7fff87f62038 33 8 35
0x7fff87f760ca 82 1 6
0x7fff87f62019 47 3 10
0x7fff87f6202c 33 3 12
0x7fff87f62023 80 3 9
0x7fff87f5b539 119 1 1
0x7fff87f62016 33 4 13
0x7fff87f6200b 39 3 9
0x7fff87f61ffd 72 4 14
0x7fff87f61fed 72 5 16
0x7fff87f61fd5 7 3 13
0x7fff87f61fc5 8 5 16
0x7fff87f61fa2 8 13 35
0x7fff87f5b498 8 3 10
0x7fff87f5b494 8 2 4
0x7fff87f5b538 8 1 1
0x7fff87f5b47a 111 3 12
0x7fff85734006 45 6 25
0x7fff85733fbf 45 17 71
0x7fff85733f98 45 9 39
0x7fff85733f0c 49 5 21
0x7fff85733ebb 49 20 81
0x7fff85733e98 49 10 35
0x7fff85738221 27 4 9
0x7fff857381f1 49 12 48
0x7fff857381dc 49 7 21
0x7fff85733e90 49 2 8
0x7fff85733e65 49 11 43
0x7fff85733e34 0 3 11
0x7fff85733e17 46 8 29
0x7fff87f5b4b9 8 2 9
0x7fff87f5b4ab 0 3 14
0x7fff87f5b4a2 8 3 9
0x7fff87f6205b 4 8 15
0x7fff87f5b3ef 8 10 26
0x7fff87f5b3c9 7 3 12
0x7fff87f5b3b4 56 7 21
0x7fff87f5b351 56 7 23
0x7fff87f5b33e 56 4 19
0x7fff87f5b2d2 0 3 11
0x7fff87f5b2ca 4 3 8
0x7fff87f5b2bc 56 4 14
0x7fff87f5b2a6 56 6 22
0x7fff87f5b29d 219 3 9
0x7fff8573dd7c 228 9 18
0x7fff8573dd51 0 4 16
0x7fff8573dd2b 0 8 38
0x7fff8573dd26 228 2 5
0x7fff8573dd11 228 5 21
0x7fff8573dd07 228 3 10
0x7fff8573dcee 228 12 25
0x7fff87f5b498 0 3 10
0x7fff87f5b494 111 2 4
0x7fff87f5b486 119 4 14
0x7fff87f5b3dd 219 9 18
0x7fff87f5b2e1 131 7 27
0x7fff87f5b2dd 163 2 4
0x7fff87f5b472 8 5 20
0x7fff87f5b46e 8 2 4
0x7fff87f5b521 80 7 24
0x7fff87f5b51a 25 2 7
0x7fff87f5b507 94 6 19
0x7fff87f5b4f6 73 7 17
0x7fff87f5b4e4 80 6 18
0x7fff87f5b4d7 127 5 13
0x7fff87f5b452 8 7 28
0x7fff87f5b419 8 15 57
0x7fff87f5b409 8 4 16
0x7fff87f5aed8 2 2 10
0x7fff87f5aed0 6 3 8
0x7fff87f5b23b 1 2 4
0x7fff87f62ae3 10 10 22
0x7fff87f62ad1 10 5 18
0x7fff87f62ac2 10 4 15
0x7fff87f5b53a 30 4 11
0x7fff87f62aa9 10 10 25
0x7fff87f5aec5 6 3 11
0x7fff87f5aea2 0 3 14
0x7fff87f5ae9a 6 2 8
0x7fff87f5ae92 1 2 8
0x7fff87f5ae8a 1 2 8
0x7fff87f5ae7c 1 3 14
0x7fff87f5afcc 1 5 9
0x7fff87f5b175 3 10 22
0x7fff8573ae78 0 23 87
0x7fff87f62a18 115 7 19
0x7fff87f62a12 115 3 6
0x7fff87f62a0b 115 3 7
0x7fff87f5b549 45 13 30
0x7fff87f6e103 1 3 11
0x7fff87f6e0f7 1 3 12
0x7fff87f62807 1 4 7
0x7fff87f5aeb3 6 9 18
0x7fff87f5af7e 6 2 9
0x7fff87f5af67 190 5 23
0x7fff87f5af7e 0 2 9
0x7fff87f5af60 6 7 30
0x7fff87f5af47 2 7 25
0x7fff87f5af47 0 7 25
0x7fff87f5af32 1 7 21
0x7fff87f5af17 2 6 27
0x7fff87f5aee2 2 12 53
0x7fff857341ef 0 14 55
0x7fff857341e5 49 2 10
0x7fff8573419a 49 15 75
0x7fff85737fba 97 59 188
0x7fff85737f5c 28 27 94
0x7fff85737f57 125 2 5
0x7fff85737f5c 0 27 94
0x7fff85737f51 0 3 11
0x7fff85737f38 99 6 25
0x7fff85737eeb 125 19 77
0x7fff85737ee4 125 2 7
0x7fff85737ecf 125 8 21
0x7fff85734183 49 7 23
0x7fff85734163 0 7 26
